step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
123,'C1364381627','3','M','28007','M1913465890','28007','es_health',25.48,0
123,'C1952580233','4','F','28007','M348934600','28007','es_transportation',58.2,0
123,'C1572595935','3','M','28007','M1823072687','28007','es_transportation',61.64,0
123,'C318818410','2','M','28007','M1823072687','28007','es_transportation',25.75,0
123,'C1422393615','2','M','28007','M1823072687','28007','es_transportation',41.84,0
123,'C1537903478','4','M','28007','M348934600','28007','es_transportation',24.55,0
123,'C1278181986','2','F','28007','M151143676','28007','es_barsandrestaurants',105.24,0
124,'C911735174','3','M','28007','M348934600','28007','es_transportation',7.23,0
124,'C1956971543','1','F','28007','M1823072687','28007','es_transportation',16.64,0
124,'C936853935','3','M','28007','M1823072687','28007','es_transportation',29.2,0
124,'C2048375146','5','F','28007','M1823072687','28007','es_transportation',24.62,0
124,'C2110878299','3','F','28007','M85975013','28007','es_food',17.25,0
124,'C407368472','3','M','28007','M348934600','28007','es_transportation',23.41,0
124,'C602373594','2','F','28007','M1823072687','28007','es_transportation',40.19,0
124,'C617323407','3','F','28007','M348934600','28007','es_transportation',50.26,0
124,'C1846201961','3','M','28007','M1823072687','28007','es_transportation',19.31,0
124,'C1353625448','2','M','28007','M348934600','28007','es_transportation',25.96,0
124,'C1415998962','2','F','28007','M1823072687','28007','es_transportation',56.85,0
124,'C742393642','6','M','28007','M348934600','28007','es_transportation',55.26,0
124,'C1659350842','2','F','28007','M1823072687','28007','es_transportation',60.9,0
124,'C1656440641','2','M','28007','M1823072687','28007','es_transportation',45.98,0
124,'C730142143','4','F','28007','M348934600','28007','es_transportation',35.54,0
124,'C1567385001','2','F','28007','M1823072687','28007','es_transportation',4.86,0
124,'C25759288','1','M','28007','M1823072687','28007','es_transportation',20.19,0
124,'C2090486181','4','M','28007','M348934600','28007','es_transportation',62.01,0
124,'C23569509','5','M','28007','M1823072687','28007','es_transportation',14.64,0
124,'C1039748502','2','F','28007','M1823072687','28007','es_transportation',41.53,0
124,'C1354917220','2','M','28007','M840466850','28007','es_tech',103.05,0
124,'C1378412230','2','F','28007','M1823072687','28007','es_transportation',2.93,0
124,'C906611945','2','M','28007','M1823072687','28007','es_transportation',47.69,0
124,'C1965185304','5','F','28007','M348934600','28007','es_transportation',20.43,0
124,'C935791733','3','U','28007','M1823072687','28007','es_transportation',42.86,0
124,'C197798791','2','M','28007','M1823072687','28007','es_transportation',35.19,0
124,'C342410301','3','F','28007','M348934600','28007','es_transportation',40.36,0
124,'C759940472','2','M','28007','M1823072687','28007','es_transportation',0.97,0
124,'C347453747','5','F','28007','M1823072687','28007','es_transportation',6.57,0
124,'C1790520611','3','F','28007','M348934600','28007','es_transportation',25.61,0
124,'C744859144','2','M','28007','M1823072687','28007','es_transportation',56.88,0
124,'C1410823375','2','M','28007','M85975013','28007','es_food',81.86,0
124,'C1317710133','3','M','28007','M1823072687','28007','es_transportation',11.59,0
124,'C1255149927','2','M','28007','M1823072687','28007','es_transportation',52.9,0
124,'C1490416909','2','F','28007','M1823072687','28007','es_transportation',31.03,0
124,'C1419246450','3','M','28007','M1823072687','28007','es_transportation',14.38,0
124,'C297745197','4','F','28007','M1823072687','28007','es_transportation',31.5,0
124,'C1413774656','2','F','28007','M1823072687','28007','es_transportation',12.75,0
124,'C815064001','3','M','28007','M348934600','28007','es_transportation',22.43,0
124,'C579648989','3','F','28007','M1823072687','28007','es_transportation',5.87,0
124,'C1014010834','1','M','28007','M1823072687','28007','es_transportation',20.91,0
124,'C1648056680','2','F','28007','M348934600','28007','es_transportation',1.23,0
124,'C819978438','5','F','28007','M348934600','28007','es_transportation',40.63,0
124,'C1558803570','3','F','28007','M1823072687','28007','es_transportation',45.88,0
124,'C449179311','2','M','28007','M480139044','28007','es_health',414.11,1
124,'C1045652139','6','M','28007','M1823072687','28007','es_transportation',26.57,0
124,'C1718318682','1','F','28007','M1823072687','28007','es_transportation',14.93,0
124,'C2039473569','2','M','28007','M1823072687','28007','es_transportation',37.44,0
124,'C477542874','2','F','28007','M348934600','28007','es_transportation',33.61,0
124,'C99215049','4','M','28007','M1823072687','28007','es_transportation',33.68,0
124,'C799349963','3','M','28007','M1823072687','28007','es_transportation',16.24,0
124,'C168579211','3','F','28007','M1823072687','28007','es_transportation',43.44,0
124,'C1069648311','2','M','28007','M1823072687','28007','es_transportation',40.35,0
124,'C1530098029','3','F','28007','M1823072687','28007','es_transportation',39.83,0
124,'C619451848','2','F','28007','M1823072687','28007','es_transportation',52.09,0
124,'C48179336','1','F','28007','M1823072687','28007','es_transportation',14.74,0
124,'C481108455','3','M','28007','M1823072687','28007','es_transportation',32.24,0
124,'C75274383','4','M','28007','M1823072687','28007','es_transportation',3.17,0
124,'C1153792315','1','F','28007','M348934600','28007','es_transportation',58.51,0
124,'C1196357413','3','F','28007','M348934600','28007','es_transportation',18.39,0
124,'C901400531','2','F','28007','M85975013','28007','es_food',26.02,0
124,'C1105086283','1','F','28007','M1823072687','28007','es_transportation',22.01,0
124,'C1838285576','3','M','28007','M1823072687','28007','es_transportation',13.24,0
124,'C1307916597','1','F','28007','M85975013','28007','es_food',50.42,0
124,'C1680004438','2','F','28007','M732195782','28007','es_travel',2850.7,1
124,'C994739890','5','M','28007','M1823072687','28007','es_transportation',2.37,0
124,'C391642320','3','F','28007','M1823072687','28007','es_transportation',6.04,0
124,'C2016264883','1','M','28007','M1823072687','28007','es_transportation',51.16,0
124,'C357634845','3','M','28007','M1823072687','28007','es_transportation',38.13,0
124,'C1376256048','3','M','28007','M348934600','28007','es_transportation',65.18,0
124,'C515668508','3','F','28007','M1823072687','28007','es_transportation',47.24,0
124,'C203802515','1','F','28007','M1823072687','28007','es_transportation',15.05,0
124,'C1803181641','2','M','28007','M1823072687','28007','es_transportation',41.5,0
124,'C817774765','1','M','28007','M1823072687','28007','es_transportation',38.37,0
124,'C214836772','2','M','28007','M1823072687','28007','es_transportation',2.9,0
124,'C1396978257','3','M','28007','M1823072687','28007','es_transportation',19.58,0
124,'C1404684380','5','F','28007','M1823072687','28007','es_transportation',46.83,0
124,'C585290792','4','M','28007','M348934600','28007','es_transportation',17.99,0
124,'C1551083784','2','M','28007','M1823072687','28007','es_transportation',7.49,0
124,'C1911232863','2','F','28007','M348934600','28007','es_transportation',24.45,0
124,'C1312615175','4','F','28007','M1823072687','28007','es_transportation',53.42,0
124,'C572671067','1','M','28007','M855959430','28007','es_hyper',81.05,0
124,'C1757210259','2','F','28007','M1823072687','28007','es_transportation',52.39,0
124,'C1713848243','2','F','28007','M1823072687','28007','es_transportation',51.43,0
124,'C880625364','2','M','28007','M1823072687','28007','es_transportation',5.73,0
124,'C1626218926','4','F','28007','M348934600','28007','es_transportation',17.84,0
124,'C1206604144','2','F','28007','M1823072687','28007','es_transportation',46.44,0
124,'C2115574807','5','F','28007','M348934600','28007','es_transportation',43.98,0
124,'C1005126300','4','F','28007','M348934600','28007','es_transportation',57.04,0
124,'C260437492','3','F','28007','M1823072687','28007','es_transportation',5.97,0
124,'C1814746822','1','M','28007','M1823072687','28007','es_transportation',39.68,0
124,'C175698222','2','F','28007','M1823072687','28007','es_transportation',71.51,0
124,'C725705195','1','F','28007','M348934600','28007','es_transportation',49.26,0
124,'C1095604325','1','F','28007','M1823072687','28007','es_transportation',54.17,0
124,'C846889180','5','M','28007','M85975013','28007','es_food',1.66,0
124,'C1321650743','3','M','28007','M1823072687','28007','es_transportation',6.63,0
124,'C1229072215','3','M','28007','M1823072687','28007','es_transportation',48.78,0
124,'C1249070059','2','M','28007','M151143676','28007','es_barsandrestaurants',42.45,0
124,'C1703739582','4','F','28007','M1823072687','28007','es_transportation',30.74,0
124,'C1361037703','2','M','28007','M1823072687','28007','es_transportation',53.48,0
124,'C835284421','2','F','28007','M85975013','28007','es_food',13.44,0
124,'C1719535099','3','F','28007','M1823072687','28007','es_transportation',20.02,0
124,'C1977634536','4','F','28007','M1823072687','28007','es_transportation',36,0
124,'C996804095','3','M','28007','M1823072687','28007','es_transportation',20.98,0
124,'C1977646698','3','F','28007','M348934600','28007','es_transportation',4.97,0
124,'C851731350','4','M','28007','M1823072687','28007','es_transportation',32.74,0
124,'C2028528769','5','M','28007','M840466850','28007','es_tech',115.17,0
124,'C145208657','2','M','28007','M348934600','28007','es_transportation',0.13,0
124,'C905744010','2','F','28007','M1823072687','28007','es_transportation',45.21,0
124,'C1100053869','2','M','28007','M348934600','28007','es_transportation',39.91,0
124,'C15485686','6','F','28007','M348934600','28007','es_transportation',19.5,0
124,'C1226947303','2','F','28007','M1823072687','28007','es_transportation',6.47,0
124,'C1188590334','6','F','28007','M348934600','28007','es_transportation',8.25,0
124,'C34104097','1','F','28007','M1649169323','28007','es_sportsandtoys',16.69,0
124,'C1222389110','3','M','28007','M1823072687','28007','es_transportation',21.13,0
124,'C898690183','5','F','28007','M1823072687','28007','es_transportation',65.68,0
124,'C894687005','5','M','28007','M1823072687','28007','es_transportation',21.83,0
124,'C1818021493','2','F','28007','M1823072687','28007','es_transportation',11.37,0
124,'C570913468','1','F','28007','M1823072687','28007','es_transportation',43.56,0
124,'C450949430','5','F','28007','M1823072687','28007','es_transportation',2.64,0
125,'C725705195','1','F','28007','M855959430','28007','es_hyper',24.33,0
125,'C881776576','2','M','28007','M348934600','28007','es_transportation',41.56,0
125,'C864252220','3','F','28007','M1823072687','28007','es_transportation',37.26,0
125,'C529135239','3','M','28007','M348934600','28007','es_transportation',48.28,0
125,'C420348872','3','M','28007','M1823072687','28007','es_transportation',14.33,0
125,'C1402381285','4','F','28007','M1823072687','28007','es_transportation',33.32,0
125,'C694574500','6','M','28007','M1823072687','28007','es_transportation',60.45,0
125,'C1158875335','3','M','28007','M348934600','28007','es_transportation',6.36,0
125,'C1784864427','5','M','28007','M1823072687','28007','es_transportation',32.4,0
125,'C2100825064','2','F','28007','M1823072687','28007','es_transportation',2.98,0
125,'C1214229415','4','F','28007','M1823072687','28007','es_transportation',18,0
125,'C16891369','3','M','28007','M1823072687','28007','es_transportation',44.86,0
125,'C341292164','3','F','28007','M1823072687','28007','es_transportation',30.84,0
125,'C1238891395','4','M','28007','M1823072687','28007','es_transportation',0.25,0
125,'C728432657','2','F','28007','M480139044','28007','es_health',141.83,1
125,'C1417312384','2','M','28007','M1400236507','28007','es_home',75.88,0
125,'C1865204568','5','M','28007','M85975013','28007','es_food',14.93,0
125,'C1692967183','3','F','28007','M1823072687','28007','es_transportation',23.92,0
125,'C350626061','3','F','28007','M348934600','28007','es_transportation',37.53,0
125,'C2113973089','2','F','28007','M348934600','28007','es_transportation',21.26,0
125,'C867847701','1','F','28007','M348934600','28007','es_transportation',63.54,0
125,'C1377339988','2','M','28007','M348934600','28007','es_transportation',25.21,0
125,'C17132509','5','F','28007','M1823072687','28007','es_transportation',15.39,0
125,'C1304285526','5','F','28007','M1823072687','28007','es_transportation',0.89,0
125,'C1078351181','2','F','28007','M1823072687','28007','es_transportation',11.16,0
125,'C1760524265','2','F','28007','M1823072687','28007','es_transportation',60.55,0
125,'C1857873865','2','F','28007','M1823072687','28007','es_transportation',14.35,0
125,'C1177478758','2','F','28007','M85975013','28007','es_food',10.36,0
125,'C230488939','3','M','28007','M348934600','28007','es_transportation',11.65,0
125,'C1934785516','2','F','28007','M1053599405','28007','es_health',101.15,0
125,'C190398591','6','M','28007','M348934600','28007','es_transportation',5.48,0
125,'C1394428191','1','F','28007','M1823072687','28007','es_transportation',9.73,0
